time_of_post,latitude, longitude,category,number_of_tradies,estimated_size,number_of_impressions,accepted
2019-09-10 12:01:06,-37.7180,144.9928,2,634,small,1109,0
2019-09-14 13:19:06,-37.9021,144.9272,5,1058,medium,614,1
2019-09-12 16:35:06,-37.6194,144.8524,5,1058,small,1178,0
2019-09-11 08:02:06,-37.8366,144.9931,5,1058,small,739,0
2019-09-11 22:45:06,-37.8416,144.8473,5,1058,medium,1030,0
2019-09-16 14:16:06,-37.7369,145.0622,5,1058,small,569,1
2019-09-11 06:12:06,-37.9286,144.8814,2,634,medium,1147,0
2019-09-15 14:33:06,-33.9972,151.3114,6,2476,small,600,0
2019-09-11 04:03:06,-37.7259,144.9382,5,1058,medium,1298,0
2019-09-10 14:26:06,-37.8527,144.8785,5,1058,small,631,0
2019-09-16 18:06:06,-37.9123,144.9475,6,8260,small,819,0
2019-09-16 19:07:06,-33.6401,151.0694,6,2476,medium,1129,0
2019-09-13 01:41:06,-33.8837,151.3638,4,2257,small,1450,0
2019-09-10 17:35:06,-33.6997,151.3863,5,355,medium,1986,0
2019-09-10 13:36:06,-37.8969,144.9905,2,634,small,656,0
2019-09-11 08:23:06,-37.8102,144.9832,5,1058,small,1645,1
2019-09-10 02:47:06,-33.8794,151.3190,4,2257,medium,861,0
2019-09-13 14:59:06,-34.0833,151.2249,8,1627,medium,1400,0
2019-09-14 18:59:06,-33.7097,151.1624,5,355,small,1475,0
2019-09-10 13:35:06,-33.7761,151.1442,3,9732,medium,1000,0
2019-09-10 07:47:06,-34.0443,151.4248,4,2257,medium,601,1
2019-09-10 19:49:06,-37.8266,145.0768,5,1058,medium,1692,0
2019-09-10 13:43:06,-33.8827,151.2446,4,2257,small,700,0
2019-09-12 09:54:06,-33.8327,151.2805,2,7331,small,710,0
2019-09-14 06:01:06,-37.9232,144.8071,7,3677,small,487,0
2019-09-11 00:37:06,-34.0271,151.2122,7,4242,small,881,0
2019-09-14 12:19:06,-34.0286,151.3201,7,4242,medium,1203,0
2019-09-16 06:46:06,-37.9260,144.9321,6,8260,medium,571,0
2019-09-14 00:31:06,-33.8611,151.0196,5,355,small,1280,0
2019-09-14 10:04:06,-38.0290,144.9196,6,8260,medium,1578,1
2019-09-14 22:24:06,-33.6969,151.3347,5,355,small,270,1
2019-09-13 20:49:06,-37.8232,144.7773,5,1058,small,765,0
2019-09-11 14:32:06,-37.9981,145.0207,7,3677,small,821,0
2019-09-13 11:50:06,-37.6883,144.9832,5,1058,medium,735,0
2019-09-11 10:50:06,-37.7785,144.9736,5,1058,medium,438,0
2019-09-12 07:47:06,-37.9849,144.9998,5,1058,medium,773,0
2019-09-14 11:12:06,-37.8345,144.8504,5,1058,small,953,0
2019-09-11 14:51:06,-33.9419,151.2560,3,9732,small,806,0
2019-09-11 15:48:06,-34.0161,151.3010,7,4242,small,1461,0
2019-09-11 04:38:06,-37.8690,145.0560,4,5479,small,487,0
2019-09-11 07:38:06,-33.9394,151.0443,2,7331,small,1180,0
2019-09-11 11:39:06,-37.5510,145.0085,3,5089,medium,-12,0
2019-09-12 02:41:06,-33.9862,151.3028,2,7331,medium,769,1
2019-09-16 22:10:06,-33.8391,151.2296,3,9732,medium,295,1
2019-09-13 09:52:06,-33.7492,151.2598,5,355,small,1776,0
2019-09-14 14:36:06,-37.9228,144.7985,7,3677,medium,876,1
2019-09-11 10:07:06,-37.6822,144.8584,4,5479,small,1426,0
2019-09-15 11:56:06,-33.9597,151.1698,4,2257,small,520,0
2019-09-12 15:04:06,-17.9868,122.1445,6,7591,medium,-287,1
2019-09-14 17:00:06,-37.8097,144.7502,2,634,small,1022,0
2019-09-11 22:06:06,-37.9696,144.8651,4,5479,small,1598,1
2019-09-16 11:22:06,-37.8323,144.8504,3,5089,medium,535,0
2019-09-12 20:44:06,-33.8768,151.1117,4,2257,medium,1459,0
2019-09-15 10:52:06,-37.9315,144.8342,5,1058,small,1319,0
2019-09-15 08:58:06,-33.9346,151.1075,2,7331,small,683,0
2019-09-15 15:18:06,-33.7886,151.2376,7,4242,medium,447,1
2019-09-11 20:20:06,-37.6843,145.0110,3,5089,medium,635,0
2019-09-16 05:49:06,-37.8357,145.0806,8,8376,medium,81,1
2019-09-13 20:08:06,-33.8208,151.3087,3,9732,small,677,0
2019-09-14 06:42:06,-33.8593,151.2536,3,9732,small,1074,0
2019-09-16 05:57:06,-37.9140,145.0749,4,5479,medium,778,0
2019-09-16 12:51:06,-33.9270,151.2956,8,1627,medium,489,0
2019-09-13 22:16:06,-37.8732,145.1098,3,5089,small,1208,1
2019-09-10 12:40:06,-18.0101,122.3437,5,3590,medium,1777,1
2019-09-11 13:11:06,-33.9098,151.1152,7,4242,medium,866,1
2019-09-10 17:25:06,-37.8899,145.0934,5,1058,medium,2485,1
2019-09-10 13:25:06,-37.6460,145.0792,4,5479,small,1836,0
2019-09-14 08:16:06,-37.7042,144.9660,5,1058,medium,1651,0
2019-09-11 19:58:06,-34.0116,151.1590,3,9732,small,1222,0
2019-09-16 13:48:06,-33.9289,151.3605,7,4242,medium,1401,0
2019-09-12 16:38:06,-37.7817,144.9252,5,1058,medium,356,1
2019-09-10 08:15:06,-33.7879,151.3074,9,10000,small,1412,0
2019-09-16 11:10:06,-34.0384,151.3481,4,2257,medium,1296,0
2019-09-12 09:18:06,-38.0161,145.0363,5,1058,small,1243,0
2019-09-13 15:14:06,-37.8673,144.9239,2,634,small,670,0
2019-09-11 11:45:06,-37.8032,144.8963,2,634,medium,1780,0
2019-09-15 19:05:06,-38.0053,144.9977,4,5479,small,1418,0
2019-09-10 11:51:06,-37.8109,144.9570,4,5479,medium,1215,0
2019-09-12 08:20:06,-33.7631,151.1924,5,355,small,932,0
2019-09-12 19:17:06,-37.8768,144.8681,6,8260,medium,754,0
2019-09-11 06:28:06,-37.9032,144.9507,4,5479,medium,1264,1
2019-09-15 11:16:06,-37.9765,145.1532,5,1058,small,1035,0
2019-09-10 12:26:06,-33.7440,151.3287,4,2257,medium,283,1
2019-09-12 06:21:06,-33.8246,151.2526,7,4242,medium,735,0
2019-09-10 18:49:06,-33.8556,151.0353,2,7331,small,750,0
2019-09-16 13:36:06,-37.8928,144.8346,8,8376,medium,1503,1
2019-09-16 14:26:06,-37.8831,145.0270,2,634,small,1098,0
2019-09-14 12:09:06,-37.9325,145.0771,5,1058,small,1259,1
2019-09-12 19:52:06,-33.9527,151.1963,7,4242,small,848,1
2019-09-10 08:49:06,-33.9513,151.2890,5,355,medium,461,0
2019-09-14 13:00:06,-33.7306,151.2049,5,355,medium,1875,1
2019-09-11 02:49:06,-37.7862,144.8692,4,5479,small,984,0
2019-09-13 14:52:06,-37.8160,144.9361,4,5479,small,1797,0
2019-09-10 15:09:06,-37.8382,145.0313,4,5479,medium,1742,1
2019-09-10 19:13:06,-17.8764,122.3333,4,7386,medium,89,1
2019-09-10 09:03:06,-37.6850,145.0043,5,1058,medium,769,0
2019-09-12 09:46:06,-37.9214,144.8758,6,8260,small,1663,0
2019-09-14 13:12:06,-37.7351,145.0269,4,5479,small,1581,1
2019-09-15 10:43:06,-37.8551,144.9046,7,3677,medium,1133,1
2019-09-13 13:27:06,-33.7978,151.0237,2,7331,medium,955,1
2019-09-10 09:02:06,-37.7240,144.8820,5,1058,medium,1310,0
2019-09-15 11:50:06,-33.9731,151.1649,5,355,small,604,0
2019-09-10 14:55:06,-33.7624,151.3772,6,2476,small,1059,1
2019-09-12 12:31:06,-37.8544,145.0596,4,5479,medium,1227,1
2019-09-12 04:32:06,-34.0170,151.2489,3,9732,medium,144,0
2019-09-15 21:33:06,-33.9298,151.2734,5,355,small,1202,0
2019-09-14 10:39:06,-33.7839,151.2394,5,355,medium,701,0
2019-09-13 19:13:06,-37.9697,144.8979,6,8260,medium,1713,1
2019-09-12 14:28:06,-33.8403,151.3285,2,7331,small,1267,0
2019-09-10 05:35:06,-37.8729,144.9946,3,5089,small,955,0
2019-09-16 09:09:06,-33.8368,151.2226,7,4242,small,487,0
2019-09-14 20:26:06,-37.7042,144.9668,4,5479,medium,554,1
2019-09-12 10:15:06,-33.7925,151.2543,4,2257,medium,1090,0
2019-09-15 22:20:06,-37.9892,145.0262,6,8260,small,256,0
2019-09-15 14:09:06,-33.8491,151.3326,3,9732,small,471,0
2019-09-12 17:18:06,-33.7714,151.2694,5,355,medium,479,1
2019-09-15 14:55:06,-37.6072,144.9643,4,5479,medium,317,1
2019-09-16 12:14:06,-37.9473,145.1349,8,8376,medium,832,1
2019-09-11 17:52:06,-37.8585,145.0535,6,8260,medium,489,1
2019-09-14 11:55:06,-37.8340,145.0366,4,5479,medium,1045,0
2019-09-12 10:37:06,-33.9258,151.0666,6,2476,medium,319,0
2019-09-14 12:46:06,-37.8099,144.9553,4,5479,small,1619,1
2019-09-14 03:12:06,-33.7662,151.1795,2,7331,small,910,0
2019-09-13 07:13:06,-37.7399,144.8365,6,8260,medium,,0
2019-09-16 08:04:06,-37.6534,145.0272,4,5479,medium,1410,0
2019-09-12 17:19:06,-33.8818,151.2202,4,2257,medium,1251,0
2019-09-10 17:40:06,-37.7661,144.9736,3,5089,small,1183,0
2019-09-12 12:38:06,-37.7172,145.0435,8,8376,small,1022,0
2019-09-12 16:07:06,-17.6670,122.1240,5,3590,small,463,0
2019-09-13 11:17:06,-37.7947,145.1391,6,8260,small,663,0
2019-09-15 16:08:06,-37.8342,144.9504,7,3677,small,860,1
2019-09-10 12:53:06,-33.8026,150.9053,9,10000,medium,1321,1
2019-09-11 14:43:06,-38.0272,144.8338,4,5479,small,732,0
2019-09-10 14:30:06,-33.7391,151.2427,5,355,medium,1285,0
2019-09-15 12:32:06,-34.1095,151.1184,3,9732,medium,776,1
2019-09-15 10:56:06,-33.8070,151.0277,5,355,small,843,0
2019-09-14 08:07:06,-33.9202,151.2380,7,4242,medium,1310,0
2019-09-16 17:50:06,-37.9583,145.0308,2,634,small,1017,0
2019-09-16 10:14:06,-37.8652,144.8497,3,5089,small,839,0
2019-09-15 11:11:06,-33.7536,151.2695,3,9732,medium,1364,0
2019-09-13 10:45:06,-37.7966,144.9306,4,5479,medium,78,0
2019-09-12 17:05:06,-37.9803,144.9390,4,5479,medium,562,0
2019-09-10 04:20:06,-33.8608,151.0574,5,355,small,601,0
2019-09-12 05:06:06,-37.6619,144.8764,5,1058,small,-54,0
2019-09-14 20:45:06,-37.8743,144.8574,4,5479,small,1948,0
2019-09-12 20:50:06,-33.9528,151.2648,9,10000,small,857,1
2019-09-11 01:33:06,-33.7804,151.2538,6,2476,medium,548,0
2019-09-10 10:26:06,-17.8226,122.0828,7,7267,medium,1429,1
2019-09-10 16:13:06,-33.9990,151.3357,1,1542,small,254,0
2019-09-14 16:56:06,-37.8088,144.8781,6,8260,medium,1180,0
2019-09-11 07:35:06,-18.0523,122.4174,6,7591,medium,2409,0
2019-09-15 07:22:06,-33.8541,151.1320,6,2476,medium,325,0
2019-09-12 10:56:06,-37.9897,144.9123,3,5089,medium,1182,1
2019-09-11 04:52:06,-37.7809,144.9055,4,5479,small,812,0
2019-09-10 08:20:06,-33.6588,151.1141,6,2476,small,1010,0
2019-09-14 07:44:06,-33.7862,151.3452,8,1627,medium,223,0
2019-09-10 07:54:06,-37.9291,144.9696,4,5479,small,1018,0
2019-09-12 14:16:06,-37.7261,144.9739,5,1058,small,282,1
2019-09-15 06:30:06,-33.8235,151.1064,8,1627,medium,1271,0
2019-09-16 11:36:06,-33.9023,151.3397,4,2257,small,389,0
2019-09-12 06:23:06,-33.9335,151.0474,2,7331,medium,19,0
2019-09-14 10:24:06,-33.9330,151.1743,5,355,small,967,0
2019-09-13 03:01:06,-37.9486,144.9609,6,8260,medium,885,1
2019-09-16 14:46:06,-33.7285,151.2699,5,355,small,411,0
2019-09-10 15:08:06,-33.8110,151.2033,7,4242,small,845,1
2019-09-10 07:06:06,-37.9986,145.0034,4,5479,medium,650,1
2019-09-14 03:57:06,-18.0412,122.3016,4,7386,small,1185,0
2019-09-11 08:22:06,-33.7412,151.2378,6,2476,medium,750,0
2019-09-10 21:36:06,-37.8760,144.8550,3,5089,small,1438,1
2019-09-16 10:46:06,-33.9073,151.3949,7,4242,small,1390,0
2019-09-16 14:48:06,-37.9350,144.9021,5,1058,small,1664,0
2019-09-10 14:36:06,-37.6933,145.0845,6,8260,small,938,0
2019-09-11 16:00:06,-33.8569,151.2079,2,7331,small,937,1
2019-09-11 03:05:06,-37.7261,144.9817,3,5089,small,1336,0
2019-09-16 06:57:06,-33.7935,151.2594,9,10000,medium,990,0
2019-09-12 21:43:06,-33.8814,151.2622,5,355,small,317,0
2019-09-16 22:03:06,-33.9428,151.1277,9,10000,medium,1261,1
2019-09-12 14:21:06,-37.9031,145.0318,4,5479,medium,1766,0
2019-09-15 14:45:06,-34.0044,151.1809,3,9732,small,1547,1
2019-09-16 16:46:06,-37.7714,145.0970,2,634,small,321,0
2019-09-12 10:49:06,-37.9278,144.7810,7,3677,small,1192,0
2019-09-12 14:18:06,-37.7249,145.0436,3,5089,medium,1318,1
2019-09-12 05:32:06,-37.8512,144.9439,6,8260,small,563,0
2019-09-15 11:35:06,-37.7980,144.9617,6,8260,small,1223,0
2019-09-11 20:52:06,-33.9943,151.3097,5,355,medium,893,1
2019-09-11 03:49:06,-37.8781,144.7593,4,5479,medium,986,0
2019-09-11 18:28:06,-33.8416,151.1228,8,1627,small,576,0
2019-09-10 10:11:06,-18.0538,122.3228,5,3590,medium,2330,0
2019-09-15 12:54:06,-37.8298,145.1096,4,5479,medium,514,0
2019-09-12 16:53:06,-33.7728,151.2332,1,1542,small,587,0
2019-09-11 21:46:06,-37.6936,145.2328,8,8376,small,721,0
2019-09-15 01:26:06,-37.8707,145.0786,5,1058,medium,1108,0
2019-09-12 08:29:06,-37.8076,144.9421,6,8260,small,972,0
2019-09-16 05:13:06,-37.8542,144.8123,4,5479,small,1160,0
2019-09-11 11:26:06,-33.8453,151.2979,5,355,medium,876,0
2019-09-10 04:32:06,-33.9033,151.2068,3,9732,medium,916,1
2019-09-12 12:14:06,-33.8569,151.2553,2,7331,medium,571,0
2019-09-11 03:49:06,-33.8194,151.4391,4,2257,small,1337,0
2019-09-15 15:08:06,-33.7419,151.2973,4,2257,small,1715,1
2019-09-13 12:21:06,-37.8690,144.7762,4,5479,small,1284,0
2019-09-12 11:11:06,-37.7156,145.1019,3,5089,medium,1672,0
2019-09-14 09:07:06,-33.7066,151.2549,5,355,small,1536,0
2019-09-10 06:46:06,-17.9966,122.2983,5,3590,small,1151,0
2019-09-13 06:42:06,-33.9593,151.0690,6,2476,small,1074,0
2019-09-13 14:12:06,-37.8692,144.8988,3,5089,medium,636,1
2019-09-16 12:10:06,-37.7145,145.0242,4,5479,medium,420,0
2019-09-13 06:21:06,-37.7293,144.9468,8,8376,medium,1221,0
2019-09-11 05:49:06,-37.8309,145.1429,7,3677,medium,1249,0
2019-09-13 12:17:06,-37.8057,145.0070,1,6153,medium,1179,1
2019-09-11 11:43:06,-37.8980,145.0110,5,1058,medium,1243,0
2019-09-15 06:29:06,-17.9109,122.3306,5,3590,medium,1757,0
2019-09-10 08:33:06,-37.7644,145.0755,5,1058,medium,708,0
2019-09-10 12:07:06,-37.8772,144.9434,7,3677,medium,1080,1
2019-09-10 12:54:06,-37.7345,144.9898,6,8260,small,1139,1
2019-09-12 05:58:06,-37.8242,145.0196,6,8260,small,1104,0
2019-09-15 11:17:06,-37.7927,145.1355,1,6153,small,1153,0
2019-09-16 13:43:06,-34.0793,151.2367,3,9732,small,1042,1
2019-09-11 14:12:06,-33.7098,151.2222,5,355,medium,1146,0
2019-09-13 20:13:06,-34.0525,151.2801,5,355,medium,414,1
2019-09-16 18:18:06,-34.0459,151.2786,4,2257,medium,864,0
2019-09-15 09:17:06,-33.7640,150.9664,2,7331,medium,1941,0
2019-09-16 04:28:06,-37.7842,144.9074,3,5089,small,1220,0
2019-09-16 17:06:06,-37.9697,145.0064,5,1058,small,518,1
2019-09-15 06:39:06,-37.8970,145.0833,6,8260,medium,1050,0
2019-09-13 04:06:06,-37.7493,144.8298,9,1432,medium,918,0
2019-09-13 10:35:06,-33.9599,151.3103,7,4242,medium,1281,0
2019-09-14 20:45:06,-33.7447,151.0916,6,2476,medium,374,0
2019-09-15 01:15:06,-37.7378,144.9267,4,5479,medium,428,0
2019-09-12 16:43:06,-37.9112,144.8241,8,8376,medium,595,1
2019-09-15 15:10:06,-33.9376,151.1215,5,355,medium,504,1
2019-09-15 17:51:06,-37.6427,144.9806,2,634,medium,-188,0
2019-09-16 08:22:06,-37.6861,144.9598,6,8260,small,762,0
2019-09-13 03:07:06,-34.0081,151.1594,7,4242,medium,506,0
2019-09-10 01:00:06,-37.8925,145.0568,7,3677,medium,714,0
2019-09-16 14:12:06,-33.8476,151.3080,7,4242,small,826,0
2019-09-12 06:18:06,-37.6471,144.7987,6,8260,medium,1069,1
2019-09-16 12:06:06,-37.9165,144.9578,5,1058,small,284,0
2019-09-15 13:36:06,-33.7930,151.1644,4,2257,small,1226,0
2019-09-16 15:27:06,-33.8130,151.3073,6,2476,medium,950,0
2019-09-16 10:39:06,-33.9215,151.2174,8,1627,small,927,0
2019-09-13 11:09:06,-37.7930,144.9287,2,634,small,1489,0
2019-09-13 17:10:06,-33.8812,151.1890,1,1542,small,1242,0
2019-09-11 09:33:06,-37.8142,144.9255,3,5089,medium,1307,0
2019-09-10 11:10:06,-37.8683,145.0239,5,1058,medium,804,0
2019-09-11 13:34:06,-37.8504,145.0296,4,5479,medium,1217,1
2019-09-13 20:41:06,-33.9765,151.2617,8,1627,small,1681,0
2019-09-13 03:06:06,-33.9630,151.0338,5,355,medium,861,0
2019-09-11 03:08:06,-33.8279,151.3946,5,355,medium,1736,1
2019-09-16 11:19:06,-33.9083,151.1456,3,9732,small,1144,0
2019-09-11 10:32:06,-33.9203,151.2010,7,4242,medium,1216,1
2019-09-15 00:18:06,-37.7697,144.9550,4,5479,medium,694,1
2019-09-10 06:28:06,-37.8561,144.9498,7,3677,small,249,1
2019-09-11 14:39:06,-37.9849,145.0475,8,8376,small,713,0
2019-09-13 05:30:06,-37.8360,145.0021,6,8260,medium,725,0
2019-09-10 12:40:06,-17.9395,122.2383,1,4867,medium,1450,1
2019-09-15 06:45:06,-37.8327,145.0442,5,1058,small,900,0
2019-09-16 10:24:06,-33.8290,151.2797,5,355,small,1261,0
2019-09-16 09:54:06,-33.7370,151.2372,6,2476,medium,1262,0
2019-09-14 12:27:06,-37.7451,145.0336,2,634,medium,1368,0
2019-09-11 19:29:06,-37.9248,144.9774,3,5089,small,1050,0
2019-09-15 14:49:06,-33.7751,151.2792,5,355,small,1252,1
2019-09-14 08:50:06,-33.8738,151.3103,5,355,medium,710,0
2019-09-11 04:31:06,-33.8440,151.1788,7,4242,small,1050,0
2019-09-10 14:46:06,-37.8988,144.7020,6,8260,medium,730,0
2019-09-10 17:42:06,-37.9159,145.0956,7,3677,small,930,0
2019-09-14 14:31:06,-33.9654,151.1964,5,355,medium,994,0
2019-09-15 06:20:06,-37.8844,144.9341,7,3677,medium,1003,0
2019-09-10 06:05:06,-37.9584,144.8641,3,5089,medium,740,0
2019-09-15 14:08:06,-37.9744,144.9949,2,634,small,159,0
2019-09-11 13:02:06,-37.8099,144.9835,6,8260,medium,396,1
2019-09-12 15:17:06,-33.8870,151.1892,4,2257,small,1451,0
2019-09-10 08:28:06,-37.7398,145.0668,2,634,small,442,0
2019-09-15 19:15:06,-33.9781,151.1898,4,2257,medium,904,0
2019-09-15 14:35:06,-33.8284,151.2479,3,9732,small,1378,0
2019-09-10 16:20:06,-37.6531,144.9536,3,5089,medium,2402,1
2019-09-15 16:37:06,-33.7170,151.1010,4,2257,medium,587,0
2019-09-14 21:38:06,-37.7746,145.0152,4,5479,medium,34,0
2019-09-12 14:18:06,-33.9297,151.4203,4,2257,medium,195,1
2019-09-11 22:35:06,-33.7219,151.0601,7,4242,small,719,0
2019-09-16 07:20:06,-33.9618,151.2045,6,2476,small,1494,0
2019-09-13 04:47:06,-34.0219,151.1403,3,9732,small,715,1
2019-09-14 12:30:06,-33.7741,151.2471,3,9732,small,229,0
2019-09-11 17:42:06,-33.7728,151.2431,3,9732,medium,1551,0
2019-09-12 07:11:06,-34.0344,151.2913,5,355,medium,1083,0
2019-09-15 12:36:06,-17.8061,122.3955,3,10000,medium,2319,1
2019-09-16 07:26:06,-34.0841,151.3037,3,9732,small,875,0
2019-09-13 21:26:06,-33.8212,151.2811,7,4242,medium,1044,0
2019-09-13 07:22:06,-33.9096,151.0122,6,2476,medium,1013,0
2019-09-13 08:03:06,-37.8175,145.0963,5,1058,small,1108,0
2019-09-11 06:47:06,-33.9302,151.2234,2,7331,small,513,0
2019-09-12 13:00:06,-37.6384,144.7983,5,1058,medium,791,0
2019-09-14 00:24:06,-33.9710,151.0755,3,9732,small,257,0
2019-09-13 19:16:06,-37.8525,144.7335,3,5089,small,605,1
2019-09-16 15:03:06,-37.8091,144.9950,4,5479,small,1008,1
2019-09-11 16:59:06,-33.9007,151.2355,4,2257,small,748,0
2019-09-12 21:52:06,-37.9510,145.1318,2,634,medium,1299,0
2019-09-14 18:06:06,-37.8423,144.9116,3,5089,medium,1519,1
2019-09-11 14:38:06,-33.9697,151.1493,4,2257,small,990,1
2019-09-10 13:40:06,-37.6525,144.9731,4,5479,medium,774,1
2019-09-10 06:49:06,-34.1261,151.0943,5,355,medium,990,0
2019-09-14 06:26:06,-37.6945,144.9535,2,634,medium,1195,0
2019-09-12 13:48:06,-33.8707,151.2173,6,2476,small,1120,1
2019-09-16 20:50:06,-37.8550,144.7237,6,8260,small,154,1
2019-09-16 13:08:06,-37.7301,144.9119,7,3677,medium,611,1
2019-09-15 08:05:06,-33.8700,151.3323,7,4242,small,744,0
2019-09-14 09:04:06,-33.5709,151.3210,2,7331,small,1649,0
2019-09-11 09:09:06,-33.8284,151.2653,5,355,small,1032,0
2019-09-10 11:28:06,-33.7663,151.2583,5,355,small,,0
2019-09-15 13:21:06,-33.8673,151.1803,5,355,medium,1750,0
2019-09-14 22:09:06,-33.8673,151.0926,3,9732,medium,1385,1
2019-09-12 21:08:06,-37.8204,145.1093,8,8376,small,1501,1
2019-09-14 09:47:06,-33.9372,151.2158,7,4242,small,582,0
2019-09-14 14:00:06,-37.7264,144.8337,7,3677,medium,690,0
2019-09-10 11:54:06,-33.8863,151.2445,4,2257,small,1433,0
2019-09-15 06:17:06,-33.8438,151.1784,3,9732,small,832,0
2019-09-15 14:58:06,-37.6527,145.0455,5,1058,medium,1540,1
2019-09-16 08:27:06,-33.7935,151.1762,8,1627,small,895,0
2019-09-14 13:26:06,-37.8562,145.1130,5,1058,medium,1157,0
2019-09-13 03:55:06,-33.7820,151.0687,2,7331,small,937,0
2019-09-13 08:52:06,-33.8938,151.1776,3,9732,small,1932,0
2019-09-16 02:07:06,-37.7245,145.0203,6,8260,small,1380,0
2019-09-16 12:55:06,-37.9177,144.7809,5,1058,medium,2039,0
2019-09-12 09:21:06,-37.7207,145.0155,7,3677,small,995,0
2019-09-13 15:06:06,-33.8386,151.1787,4,2257,medium,1451,0
2019-09-12 12:46:06,-37.7655,144.9128,1,6153,small,934,1
2019-09-16 12:11:06,-17.9204,122.2500,6,7591,small,598,1
2019-09-15 10:01:06,-37.9081,145.0735,3,5089,medium,947,0
2019-09-14 07:34:06,-33.6354,151.3340,2,7331,small,1075,0
2019-09-11 11:29:06,-37.8020,145.0864,8,8376,small,861,0
2019-09-10 10:23:06,-17.9784,122.1611,5,3590,medium,886,0
2019-09-16 09:30:06,-33.8103,151.2175,7,4242,small,547,0
2019-09-16 13:48:06,-37.9002,145.1676,7,3677,medium,1182,0
2019-09-13 15:37:06,-34.1315,151.1728,8,1627,small,1725,1
2019-09-10 18:13:06,-37.7994,145.0839,3,5089,medium,1050,1
2019-09-14 15:20:06,-37.9588,145.0676,5,1058,medium,997,1
2019-09-13 03:15:06,-33.8727,151.3428,4,2257,medium,1564,0
2019-09-16 04:50:06,-37.8981,144.9954,5,1058,medium,764,0
2019-09-11 08:50:06,-37.8466,145.2500,2,634,small,1298,0
2019-09-11 16:34:06,-37.8311,144.9426,5,1058,medium,1542,0
2019-09-11 05:14:06,-18.0881,122.3097,3,10000,small,969,0
2019-09-10 02:58:06,-37.8982,144.9815,4,5479,small,1153,0
2019-09-12 10:09:06,-33.8077,151.1684,9,10000,small,473,0
2019-09-16 13:27:06,-37.6523,144.9894,3,5089,small,1285,1
2019-09-10 21:45:06,-37.8472,144.7247,8,8376,small,,0
2019-09-11 09:44:06,-37.7948,144.9280,4,5479,medium,1206,0
2019-09-14 00:01:06,-33.7943,151.1581,2,7331,medium,1148,0
2019-09-11 14:29:06,-37.8406,145.1457,4,5479,medium,1277,1
2019-09-11 17:31:06,-33.9290,151.0662,6,2476,medium,450,1
2019-09-10 11:21:06,-37.8633,144.9621,6,8260,small,924,0
2019-09-15 07:19:06,-37.8202,144.8325,6,8260,small,601,0
2019-09-16 15:22:06,-33.9434,151.2164,5,355,small,1176,1
2019-09-11 14:16:06,-37.9762,145.0344,5,1058,medium,140,1
2019-09-16 08:45:06,-37.9546,144.8848,4,5479,medium,1352,0
2019-09-10 00:23:06,-33.9631,151.2392,3,9732,medium,825,1
2019-09-14 08:19:06,-17.9835,122.5095,7,7267,small,1511,0
2019-09-10 10:54:06,-37.7687,144.7967,2,634,medium,1269,0
2019-09-10 14:04:06,-37.7249,145.0275,5,1058,medium,260,1
2019-09-15 13:08:06,-33.7432,151.2357,3,9732,medium,944,1
2019-09-12 04:43:06,-33.6137,151.3160,5,355,medium,1543,0
2019-09-16 11:46:06,-37.6888,144.9148,6,8260,small,1268,0
2019-09-15 10:52:06,-37.6994,145.0339,5,1058,small,201,1
2019-09-12 12:42:06,-37.6424,145.0209,5,1058,small,784,0
2019-09-11 08:26:06,-33.9225,151.1963,1,1542,small,1653,0
2019-09-13 10:52:06,-33.7315,151.0686,5,355,medium,855,0
2019-09-15 05:40:06,-33.9108,150.9341,3,9732,small,1225,0
2019-09-12 08:02:06,-33.9364,151.1107,6,2476,small,686,0
2019-09-10 11:12:06,-37.6389,145.0334,3,5089,small,1390,0
2019-09-10 00:28:06,-37.9487,145.0655,6,8260,small,-23,0
2019-09-11 17:30:06,-37.8653,144.8537,9,1432,small,1237,0
2019-09-12 21:32:06,-33.7751,151.1426,5,355,medium,1008,0
2019-09-13 15:16:06,-33.7461,151.2678,4,2257,medium,982,1
2019-09-13 10:46:06,-33.8546,151.1633,5,355,small,791,0
2019-09-14 21:48:06,-33.7099,151.2434,2,7331,small,687,0
2019-09-11 03:16:06,-33.7760,151.2192,6,2476,small,1513,0
2019-09-11 18:53:06,-37.6441,144.9603,2,634,small,657,0
2019-09-10 01:13:06,-17.9452,122.0716,3,10000,medium,1699,0
